Episode,Total_Steps,Reward,Ep_Steps,Epsilon,Avg_Loss,Success,Collision
398,7551,-34.137549381520444,10,0.25255000000000005,103.7847396850586,0,1
399,7632,-23.591802259489487,81,0.24453100000000005,106.84990663881655,0,1
400,7669,32.82197152848079,37,0.24086799999999997,97.24979648074589,0,1
401,7673,-54.24467066499492,4,0.24047200000000002,123.98625183105469,0,1
402,7678,-56.37939519045918,5,0.239977,98.60061645507812,0,1
403,7690,-32.85282052580825,12,0.23878900000000003,101.58344459533691,0,1
404,7703,-27.654737044579942,13,0.237502,109.04239361102765,0,1
405,7720,-21.371221552560687,17,0.235819,98.43740306181066,0,1
406,7749,3.746913770684664,29,0.23294799999999993,99.535969438224,0,1
407,7754,-45.0626301197661,5,0.23245300000000002,91.48812713623047,0,1
408,7763,-40.046688355569174,9,0.23156200000000005,96.99665366278754,0,1
409,7791,135.87164954070155,28,0.22878999999999994,96.25421823774066,1,0
410,7854,0.11329854004932116,63,0.222553,100.82471399458628,0,1
411,7903,198.4215480334959,49,0.21770199999999995,103.37438186334104,1,0
412,7933,-1.3379516657129145,30,0.21473200000000003,101.9269900004069,0,1
413,7949,-24.81061040151823,16,0.213148,95.36345911026001,0,1
414,7982,169.7803896669381,33,0.20988099999999998,106.97690374200994,1,0
415,7992,-34.64324991729738,10,0.20889099999999994,104.18985900878906,0,1
